district,apartment_type,property_type,floor_area,price,price_m2,build_year,floor,elevator,condition,plot,energy_class,date_scrape,municipaliy,number_of_room,number_of_room_cat,property_type_main,postcode
Leppävaara,"3-4 h,avok,et,p...",apartment,"90,50",285000.0,3149.0,1987.0,1/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,02600
Leppävaara,3h+k+s+las.parv,apartment,"70,00",340000.0,4857.0,2004.0,3/7,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,02600
Leppävaara,"3h, k, khh, kph...",apartment,"67,00",322000.0,4806.0,2008.0,5/5,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,02600
Leppävaara,"3h, k, s",apartment,"67,00",355000.0,5299.0,2017.0,6/8,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,02600
Leppävaara,3h+k+s,apartment,"86,00",390000.0,4535.0,2004.0,3/7,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,02600
Leppävaara,3h+kk,row house,"65,00",297500.0,4577.0,2017.0,1/2,ei,hyvä,vuokra							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,house,02600
Leppävaara,"3h, kt, kh, ter...",apartment,"76,00",357600.0,4705.0,2021.0,1/6,on,hyvä,oma							,A,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,02600
Haukilahti,1h+kk+kph+p,apartment,"25,00",170000.0,6800.0,1965.0,4/4,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=0&search=1&sf=0&so=a,1.0,1.0,apartment,02170
Haukilahti,"3h, k, kph, p",apartment,"57,00",326000.0,5719.0,1968.0,3/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,02170
Haukilahti,1h+kk+kph+p,apartment,"25,00",170000.0,6800.0,1965.0,4/4,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=1&search=1&sf=0&so=a,1.0,1.0,apartment,02170
Haukilahti,"1h, kk, kph, s,...",apartment,"32,50",205000.0,6308.0,1987.0,2/3,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=3&search=1&sf=0&so=a,1.0,1.0,apartment,02170
Haukilahti,3-4h+k+sauna,apartment,"102,00",440000.0,4314.0,1989.0,3/4,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,3.0,3+,apartment,02170
Haukilahti,2h+avok+kph+s+v...,apartment,"77,00",305690.0,3970.0,1989.0,3/4,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=6&search=1&sf=0&so=a,2.0,2.0,apartment,02170
Haukilahti,5h+k+ph+2wc+s+p...,row house,"156,00",520000.0,3333.0,1977.0,1/2,ei,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=22&search=1&sf=0&so=a,5.0,3+,house,02170
Haukilahti,"4h, k",apartment,"81,00",350000.0,4321.0,1960.0,2/3,ei,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=23&search=1&sf=0&so=a,4.0,3+,apartment,02170
Haukilahti,"3-4h, k, s, wc",row house,"106,00",533000.0,5028.0,1973.0,1/1,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=23&search=1&sf=0&so=a,3.0,3+,house,02170
Haukilahti,"2h, kk",apartment,"46,60",205000.0,4399.0,1962.0,1/3,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=8&search=1&sf=0&so=a,2.0,2.0,apartment,02170
Haukilahti,"5h, k, s-os (su...",row house,"146,00",577000.0,3952.0,1993.0,1/1,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=24&search=1&sf=0&so=a,5.0,3+,house,02170
Haukilahti,"6, h, k, kph, w...",row house,"199,00",620054.0,3116.0,1985.0,1/2,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=25&search=1&sf=0&so=a,6.0,3+,house,02170
Haukilahti,"4mh, oh, rt, k,...",row house,"162,50",660000.0,4062.0,1972.0,1/2,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=25&search=1&sf=0&so=a,4.0,3+,house,02170
Haukilahti,5h+k+kph+eril. ...,apartment,"101,00",450000.0,4455.0,1965.0,3/4,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=26&search=1&sf=0&so=a,5.0,3+,apartment,02170
Haukilahti,"4h,k, atriumpiha",row house,"101,50",401000.0,3951.0,1962.0,1/1,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=27&search=1&sf=0&so=a,4.0,3+,house,02170
Haukilahti,2h+k+viherhuone...,apartment,"72,00",284000.0,3944.0,1989.0,3/4,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=11&search=1&sf=0&so=a,2.0,2.0,apartment,02170
Haukilahti,"4h, k, kph, s, ...",row house,"103,00",395000.0,3835.0,1985.0,1/1,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=28&search=1&sf=0&so=a,4.0,3+,house,02170
Haukilahti,4h+avok+kph+wc+...,row house,"105,00",496000.0,4724.0,1972.0,1/1,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=28&search=1&sf=0&so=a,4.0,3+,house,02170
Haukilahti,"5-6h,k,sauna/kp...",row house,"119,50",675000.0,5649.0,1964.0,1/2,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=28&search=1&sf=0&so=a,5.0,3+,house,02170
Haukilahti,4h+k+kh+lasitet...,apartment,"109,00",370000.0,3394.0,1966.0,3/3,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=29&search=1&sf=0&so=a,4.0,3+,apartment,02170
Haukilahti,"3 h,k, kph/wc, ...",apartment,"55,00",280000.0,5091.0,1964.0,1/3,ei,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=13&search=1&sf=0&so=a,3.0,3+,apartment,02170
Haukilahti,"3h,k,kph,parveke",apartment,"63,00",310500.0,4929.0,1965.0,1/4,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=13&search=1&sf=0&so=a,3.0,3+,apartment,02170
Haukilahti,"2mh, oh, viherh...",apartment,"84,00",323000.0,3845.0,1989.0,3/4,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=13&search=1&sf=0&so=a,2.0,2.0,apartment,02170
Haukilahti,"3h, k, kph, wc,...",apartment,"63,70",300000.0,4710.0,1964.0,4/6,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,3.0,3+,apartment,02170
Haukilahti,"3 h, avok, kph/...",apartment,"97,00",398000.0,4103.0,1978.0,3/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,3.0,3+,apartment,02170
Haukilahti,3h+k+kph+wc+vaa...,apartment,"76,00",325000.0,4276.0,1978.0,2/3,ei,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=14&search=1&sf=0&so=a,3.0,3+,apartment,02170
Haukilahti,"3h, avokeitti...",apartment,"61,00",308000.0,5049.0,1965.0,1/2,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=15&search=1&sf=0&so=a,3.0,3+,apartment,02170
Tapiola,"1h, kk, kph, ra...",apartment,"28,00",210000.0,7500.0,1964.0,5/5,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=0&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h, k, kph, vh ...",apartment,"41,00",216356.0,5277.0,1958.0,2/4,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=0&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h, kk,kph",apartment,"29,50",233500.0,7915.0,1959.0,2/5,on,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=0&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h,kk,kph,parv.",apartment,"30,50",299000.0,9803.0,2020.0,11/12,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=0&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h, avok, kph/w...",apartment,"32,00",207500.0,6484.0,1961.0,5/9,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=0&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,1h+kt+kph,apartment,"29,00",225000.0,7759.0,1960.0,8/10,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=0&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"3h, avok, kph, p",apartment,"72,00",423000.0,5875.0,1965.0,4/5,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h, avok, kph, p",apartment,"72,00",429000.0,5958.0,1965.0,5/5,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=16&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"1h, kk, kph, ra...",apartment,"28,00",210000.0,7500.0,1964.0,5/5,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=1&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h, k, kph, vh ...",apartment,"41,00",216356.0,5277.0,1958.0,2/4,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=1&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h, kk,kph",apartment,"29,50",233500.0,7915.0,1959.0,2/5,on,hyvä,oma							,G,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=1&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h,kk,kph,parv.",apartment,"30,50",299000.0,9803.0,2020.0,11/12,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=1&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h, avok, kph/w...",apartment,"32,00",207500.0,6484.0,1961.0,5/9,on,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=1&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,1h+kt+kph,apartment,"29,00",225000.0,7759.0,1960.0,8/10,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=1&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,3h + k + kph + ...,apartment,"70,00",363000.0,5186.0,1960.0,1/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3 h, k, rt, kph...",apartment,"65,00",315000.0,4846.0,1964.0,5/5,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h,k",apartment,"68,00",346000.0,5088.0,1955.0,3/3,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h,kt,kh,s,wc,v...",apartment,"88,00",677600.0,7700.0,2020.0,6/12,on,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h,k,s",apartment,"76,00",335000.0,4408.0,1990.0,3/5,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=17&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"1h,kk,kph",apartment,"29,00",230000.0,7931.0,1962.0,3/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=2&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,1h+kk,apartment,"32,50",214000.0,6585.0,1963.0,3/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=2&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h, k, kph/wc, ...",apartment,"34,50",210000.0,6087.0,1960.0,3/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=2&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h,kk, kph,parveke",apartment,"33,00",194200.0,5885.0,1964.0,1/6,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=2&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"3 h, k, kph, la...",apartment,"61,00",312000.0,5115.0,1960.0,1/3,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h,k,kph,p",apartment,"65,00",314000.0,4831.0,1958.0,2/4,ei,hyvä,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,3h+k,apartment,"65,00",359000.0,5523.0,1958.0,3/4,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h,kt,kh,s,2vh,p",apartment,"85,50",662625.0,7750.0,2020.0,6/12,on,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,3h+k-ruokailuti...,apartment,"75,00",315000.0,4200.0,1982.0,2/3,ei,tyyd.,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,3h + kk + kph +...,apartment,"68,00",299000.0,4397.0,1963.0,4/4,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h,kt,kh,s,2vh,p",apartment,"85,50",731025.0,8550.0,2020.0,9/12,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=18&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"1h, kk",apartment,"21,00",154000.0,7333.0,1959.0,4/4,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=3&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,1h+kk,apartment,"32,50",215000.0,6615.0,1963.0,1/3,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=3&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,"1h,kt,kh,parveke",apartment,"30,50",298900.0,9800.0,2020.0,11/12,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=3&search=1&sf=0&so=a,1.0,1.0,apartment,02100
Tapiola,3h + kk + kph +...,apartment,"68,00",303000.0,4456.0,1963.0,3/4,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3 h, k, kph, la...",apartment,"61,00",308000.0,5049.0,1960.0,1/3,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3-4h, avokeitti...",apartment,"95,00",875000.0,9211.0,2016.0,11/13,on,hyvä,oma							,A,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h, k",apartment,"70,00",285000.0,4071.0,1964.0,2/4,ei,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=19&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"2h, kk, lasitet...",apartment,"42,50",248000.0,5835.0,1978.0,5/9,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=4&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h,kt,saunaos.,...",apartment,"39,50",339000.0,8582.0,2016.0,5/13,on,hyvä,oma							,A,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=4&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h, avok, kph, ...",apartment,"57,00",370000.0,6491.0,2013.0,1/6,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=4&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h, k",apartment,"46,00",274000.0,5957.0,1960.0,4/4,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=4&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h,k,kh,s, lasi...",apartment,"58,50",480000.0,8205.0,2017.0,11/13,on,hyvä,oma							,A,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=4&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"3 h, k, kph, la...",apartment,"63,50",290000.0,4567.0,1978.0,2/9,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=4&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h,k,s",apartment,"83,50",567000.0,6790.0,2014.0,2/8,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,3h+kt+kh+s+2xvh...,apartment,"85,50",769500.0,9000.0,2020.0,10/12,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,3h+k+las.parvek...,apartment,"68,00",307000.0,4515.0,1959.0,1/6,on,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h, k, kph, las...",apartment,"64,50",301770.0,4679.0,1984.0,5/6,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"3h, k",apartment,"73,00",372000.0,5096.0,1963.0,1/7,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=20&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"2h, k ,kph, par...",apartment,"52,50",292000.0,5562.0,1959.0,1/3,ei,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=5&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h,k,kph,parveke",apartment,"43,50",234000.0,5379.0,1993.0,4/4,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=5&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,2h+kk+s,apartment,"52,50",350000.0,6667.0,2013.0,2/6,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=5&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h, k, kph, s, p",apartment,"67,00",417000.0,6224.0,2013.0,2/6,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=5&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2 h, avok, kph,...",apartment,"51,50",267000.0,5184.0,1978.0,2/9,on,hyvä,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=5&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h, k",apartment,"51,00",255000.0,5000.0,1978.0,1/6,on,tyyd.,oma							,F,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=5&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h, avok, kph, ...",apartment,"67,00",390000.0,5821.0,2013.0,1/6,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=5&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h,kt,parv.",apartment,"47,00",360000.0,7660.0,2013.0,6/8,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=5&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h,k,kph,p (yht...",apartment,"52,50",286000.0,5448.0,1956.0,3/3,on,tyyd.,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=6&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h, kk, kph, s,...",apartment,"57,00",375000.0,6579.0,2013.0,4/5,on,hyvä,oma							,D,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=6&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"3mh, oh, k, rt,...",apartment,"123,00",490000.0,3984.0,1970.0,2/2,ei,tyyd.,oma							,E,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=22&search=1&sf=0&so=a,3.0,3+,apartment,02100
Tapiola,"5h, k, kph,s ,var",row house,"112,00",580000.0,5179.0,1960.0,1/2,ei,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=22&search=1&sf=0&so=a,5.0,3+,house,02100
Tapiola,4h+k+s+lasitett...,apartment,"96,50",537000.0,5565.0,2008.0,3/6,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=22&search=1&sf=0&so=a,4.0,3+,apartment,02100
Tapiola,4h+k+kph+erilli...,apartment,"94,00",464000.0,4936.0,1963.0,4/6,on,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=22&search=1&sf=0&so=a,4.0,3+,apartment,02100
Tapiola,"2h,kt,kh,parveke",apartment,"46,50",372000.0,8000.0,2020.0,9/12,on,hyvä,oma							,,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=7&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,2h+kt+kh+s+parveke,apartment,"51,00",408000.0,8000.0,2020.0,9/12,on,hyvä,oma							,C,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=7&search=1&sf=0&so=a,2.0,2.0,apartment,02100
Tapiola,"2h, k, s",apartment,"58,50",419000.0,7162.0,2014.0,6/13,on,hyvä,oma							,A,20/02/2021,https://asuntojen.hintatiedot.fi/haku/?c=Espoo&cr=1&t=3&l=0&z=7&search=1&sf=0&so=a,2.0,2.0,apartment,02100
